INFO 2026-04-25 12:50:33,821 autoreload 1732 28032 Watching for file changes with StatReloader
WARNING 2026-04-25 14:39:19,901 basehttp 29908 32024 "GET /api/ventas/pedidos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,901 basehttp 29908 16832 "GET /api/compras/ordenes/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,908 log 29908 30628 Unauthorized: /api/inventarios/productos/
WARNING 2026-04-25 14:39:19,909 basehttp 29908 13196 "GET /api/ventas/facturas/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,912 log 29908 30544 Unauthorized: /api/kave/disenos/
WARNING 2026-04-25 14:39:19,912 basehttp 29908 18804 "GET /api/compras/proveedores/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,916 log 29908 32024 Unauthorized: /api/operaciones/proyectos/
WARNING 2026-04-25 14:39:19,918 log 29908 16832 Unauthorized: /api/crm/clientes/
WARNING 2026-04-25 14:39:19,921 basehttp 29908 30628 "GET /api/inventarios/productos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,923 log 29908 13196 Unauthorized: /api/ventas/pedidos/
WARNING 2026-04-25 14:39:19,927 log 29908 18804 Unauthorized: /api/crm/cotizaciones/
WARNING 2026-04-25 14:39:19,929 basehttp 29908 30544 "GET /api/kave/disenos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,931 log 29908 30628 Unauthorized: /api/compras/ordenes/
WARNING 2026-04-25 14:39:19,932 basehttp 29908 16832 "GET /api/crm/clientes/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,933 basehttp 29908 32024 "GET /api/operaciones/proyectos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,937 log 29908 30544 Unauthorized: /api/ventas/facturas/
WARNING 2026-04-25 14:39:19,939 basehttp 29908 13196 "GET /api/ventas/pedidos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,939 basehttp 29908 18804 "GET /api/crm/cotizaciones/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,942 log 29908 16832 Unauthorized: /api/compras/proveedores/
WARNING 2026-04-25 14:39:19,946 log 29908 32024 Unauthorized: /api/inventarios/productos/
WARNING 2026-04-25 14:39:19,946 basehttp 29908 30628 "GET /api/compras/ordenes/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,949 log 29908 13196 Unauthorized: /api/kave/disenos/
WARNING 2026-04-25 14:39:19,952 log 29908 18804 Unauthorized: /api/operaciones/proyectos/
WARNING 2026-04-25 14:39:19,954 basehttp 29908 30544 "GET /api/ventas/facturas/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,954 basehttp 29908 16832 "GET /api/compras/proveedores/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,955 basehttp 29908 32024 "GET /api/inventarios/productos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,958 basehttp 29908 18804 "GET /api/operaciones/proyectos/ HTTP/1.1" 401 172
WARNING 2026-04-25 14:39:19,958 basehttp 29908 13196 "GET /api/kave/disenos/ HTTP/1.1" 401 172
INFO 2026-04-25 14:46:35,520 autoreload 31020 29948 Watching for file changes with StatReloader
INFO 2026-04-25 14:46:58,785 basehttp 31020 14704 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:46:58,785 basehttp 31020 29344 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:46:58,786 basehttp 31020 17868 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:46:58,912 basehttp 31020 32536 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:46:58,935 basehttp 31020 29344 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:46:58,943 basehttp 31020 32536 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:46:58,949 basehttp 31020 29344 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:46:58,960 basehttp 31020 32536 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:46:58,977 basehttp 31020 32536 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:46:58,985 basehttp 31020 29344 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:46:58,998 basehttp 31020 9492 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:46:59,008 basehttp 31020 14704 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:46:59,027 basehttp 31020 29344 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:46:59,034 basehttp 31020 26244 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:46:59,056 basehttp 31020 17868 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:46:59,085 basehttp 31020 29344 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:46:59,097 basehttp 31020 9492 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:46:59,097 basehttp 31020 26244 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:50:22,764 basehttp 31020 17868 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:50:22,767 basehttp 31020 32536 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:50:22,767 basehttp 31020 26244 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:50:22,767 basehttp 31020 29344 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:50:22,767 basehttp 31020 14704 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:50:22,798 basehttp 31020 17868 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:50:22,825 basehttp 31020 29344 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:50:22,830 basehttp 31020 9492 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:50:22,831 basehttp 31020 14704 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:50:22,843 basehttp 31020 17868 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:50:22,887 basehttp 31020 29344 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:50:22,889 basehttp 31020 14704 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:50:22,892 basehttp 31020 32536 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:50:22,906 basehttp 31020 9492 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:50:22,930 basehttp 31020 17868 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:50:22,932 basehttp 31020 26244 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:50:22,939 basehttp 31020 14704 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:50:22,971 basehttp 31020 17868 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:55:36,690 autoreload 22328 20972 Watching for file changes with StatReloader
INFO 2026-04-25 14:55:42,214 basehttp 22328 1916 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:55:42,224 basehttp 22328 31456 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:55:42,235 basehttp 22328 31456 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:55:42,264 basehttp 22328 27612 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:55:42,292 basehttp 22328 1732 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:55:42,304 basehttp 22328 27612 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:55:42,319 basehttp 22328 31456 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:55:42,319 basehttp 22328 32460 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:55:42,322 basehttp 22328 27612 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:55:42,322 basehttp 22328 1732 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:55:42,323 basehttp 22328 23088 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:55:42,327 basehttp 22328 1916 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:55:42,355 basehttp 22328 31456 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:55:42,355 basehttp 22328 32460 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:55:42,370 basehttp 22328 1732 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:55:42,389 basehttp 22328 27612 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:55:42,389 basehttp 22328 1916 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:55:42,404 basehttp 22328 23088 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:59:03,643 basehttp 22328 16324 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:59:03,663 basehttp 22328 28816 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:59:03,684 basehttp 22328 30604 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:59:03,685 basehttp 22328 11444 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:59:03,770 basehttp 22328 31468 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:59:03,824 basehttp 22328 28816 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:59:03,836 basehttp 22328 11444 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:59:03,852 basehttp 22328 29076 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:59:03,852 basehttp 22328 31468 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:59:03,863 basehttp 22328 11444 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 14:59:03,869 basehttp 22328 28816 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 14:59:03,893 basehttp 22328 31468 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 14:59:03,902 basehttp 22328 30604 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:59:03,923 basehttp 22328 29076 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 14:59:03,939 basehttp 22328 16324 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:59:03,947 basehttp 22328 11444 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 14:59:03,951 basehttp 22328 28816 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 14:59:03,983 basehttp 22328 29076 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 14:59:16,731 basehttp 22328 29076 "OPTIONS /api/token/ HTTP/1.1" 200 0
INFO 2026-04-25 14:59:18,294 basehttp 22328 29076 "POST /api/token/ HTTP/1.1" 200 489
INFO 2026-04-25 14:59:19,432 basehttp 22328 28816 "OPTIONS /api/crm/clientes/ HTTP/1.1" 200 0
INFO 2026-04-25 14:59:19,432 basehttp 22328 29076 "OPTIONS /api/crm/clientes/ HTTP/1.1" 200 0
INFO 2026-04-25 14:59:19,447 basehttp 22328 29076 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 14:59:19,458 basehttp 22328 28816 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:00,636 autoreload 28552 16296 Watching for file changes with StatReloader
INFO 2026-04-25 15:05:24,481 basehttp 28552 30936 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:24,558 basehttp 28552 14040 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:24,558 basehttp 28552 23464 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:05:24,576 basehttp 28552 14040 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:24,576 basehttp 28552 5748 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:05:24,587 basehttp 28552 5748 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:24,589 basehttp 28552 14040 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:24,598 basehttp 28552 5748 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:05:24,598 basehttp 28552 14040 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:24,611 basehttp 28552 5748 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:05:24,614 basehttp 28552 25432 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:24,614 basehttp 28552 30936 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:05:24,631 basehttp 28552 5748 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:24,636 basehttp 28552 6096 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:05:24,640 basehttp 28552 23464 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:05:24,670 basehttp 28552 5748 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:05:24,670 basehttp 28552 6096 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:05:24,671 basehttp 28552 14040 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:05:29,562 basehttp 28552 30936 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:05:29,564 basehttp 28552 23464 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:29,564 basehttp 28552 14040 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:29,566 basehttp 28552 6096 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:29,614 basehttp 28552 25432 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:05:29,614 basehttp 28552 6096 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:29,615 basehttp 28552 14040 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:29,615 basehttp 28552 5748 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:05:29,636 basehttp 28552 30936 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:05:29,649 basehttp 28552 25432 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:29,650 basehttp 28552 5748 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:29,650 basehttp 28552 6096 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:05:29,652 basehttp 28552 14040 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:29,664 basehttp 28552 30936 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:05:29,668 basehttp 28552 23464 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:05:29,720 basehttp 28552 25432 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:05:29,722 basehttp 28552 14040 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:05:29,734 basehttp 28552 30936 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:05:58,715 basehttp 28552 30936 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:58,718 basehttp 28552 23464 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:58,723 basehttp 28552 6096 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:05:58,752 basehttp 28552 23464 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:58,752 basehttp 28552 25432 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:58,768 basehttp 28552 5748 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:05:58,792 basehttp 28552 23464 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:58,801 basehttp 28552 25432 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:05:58,805 basehttp 28552 5748 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:05:58,805 basehttp 28552 14040 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:05:58,821 basehttp 28552 6096 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:05:58,822 basehttp 28552 23464 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:58,859 basehttp 28552 25432 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:05:58,877 basehttp 28552 5748 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:05:58,879 basehttp 28552 30936 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:05:58,909 basehttp 28552 14040 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:05:58,910 basehttp 28552 6096 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:05:58,941 basehttp 28552 25432 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:11:34,423 basehttp 28552 5308 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:11:34,428 basehttp 28552 32012 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:11:34,428 basehttp 28552 12108 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:11:34,428 basehttp 28552 22352 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:11:34,449 basehttp 28552 3576 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:11:34,467 basehttp 28552 5308 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:11:34,475 basehttp 28552 12108 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:11:34,489 basehttp 28552 3576 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:11:34,494 basehttp 28552 28408 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:11:34,506 basehttp 28552 12108 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:11:34,508 basehttp 28552 5308 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:11:34,514 basehttp 28552 28408 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:11:34,517 basehttp 28552 32012 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:11:34,540 basehttp 28552 3576 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:11:34,558 basehttp 28552 12108 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:11:34,559 basehttp 28552 22352 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:11:34,559 basehttp 28552 5308 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:11:34,600 basehttp 28552 12108 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:11:59,416 autoreload 28760 17368 Watching for file changes with StatReloader
INFO 2026-04-25 15:12:03,629 basehttp 28760 26268 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:12:03,653 basehttp 28760 26268 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:03,680 basehttp 28760 26268 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:12:03,683 basehttp 28760 32732 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:12:03,685 basehttp 28760 17732 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:03,702 basehttp 28760 28152 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:03,709 basehttp 28760 8616 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:12:03,725 basehttp 28760 17732 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:03,727 basehttp 28760 26268 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:12:03,731 basehttp 28760 13560 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:12:03,768 basehttp 28760 8616 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:12:03,771 basehttp 28760 32732 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:12:18,312 basehttp 28760 32732 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:12:18,324 basehttp 28760 13560 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:18,338 basehttp 28760 17732 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:18,343 basehttp 28760 28152 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:12:18,354 basehttp 28760 26268 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:12:18,368 basehttp 28760 13560 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:18,384 basehttp 28760 8616 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:12:18,391 basehttp 28760 26268 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:18,392 basehttp 28760 28152 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:12:18,417 basehttp 28760 17732 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:12:18,419 basehttp 28760 26268 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:12:18,420 basehttp 28760 13560 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:18,420 basehttp 28760 28152 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:12:18,425 basehttp 28760 8616 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:12:18,459 basehttp 28760 32732 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:12:18,472 basehttp 28760 13560 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:12:18,474 basehttp 28760 17732 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:12:18,504 basehttp 28760 8616 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:18:19,430 basehttp 28760 16820 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:19,433 basehttp 28760 18160 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:19,434 basehttp 28760 30960 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:18:19,435 basehttp 28760 17648 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:18:19,460 basehttp 28760 7056 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:18:19,474 basehttp 28760 18160 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:19,482 basehttp 28760 30960 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:19,485 basehttp 28760 9668 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:18:19,496 basehttp 28760 18160 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:18:19,497 basehttp 28760 7056 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:19,520 basehttp 28760 30960 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:18:19,521 basehttp 28760 7056 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:19,522 basehttp 28760 9668 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:18:19,528 basehttp 28760 17648 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:18:19,548 basehttp 28760 16820 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:18:19,548 basehttp 28760 18160 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:18:19,563 basehttp 28760 9668 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:18:19,587 basehttp 28760 17648 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:18:42,565 basehttp 28760 18160 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:42,570 basehttp 28760 17648 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:18:42,574 basehttp 28760 16820 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:42,576 basehttp 28760 7056 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:18:42,613 basehttp 28760 30960 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:18:42,616 basehttp 28760 17648 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:42,617 basehttp 28760 7056 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
